"Source","Target","Weight"
"_3.13.6.2.1.8","_3.13.6.2.1.8.2","2.0"
"_3.13.6.2.1","_3.13.6.2.1.8","2.0"
"_3.13.6.2.1.9","_3.13.6.2.1.9_BrLeft_2_BrRight_._BrLeft_f_BrRight_38.C","1.0"
"_3.13.6.2.1.9","_3.13.8.3","1.0"
"_3.13.6.2.1","_3.13.6.2.1.9","2.0"
"_3.13.6.2.1.9_BrLeft_2_BrRight_._BrLeft_f_BrRight_38","_3.13.6.2.1.9_BrLeft_2_BrRight_._BrLeft_f_BrRight_38.C","2.0"
"_3.13.6.2.1.9_BrLeft_2_BrRight_","_3.13.6.2.1.9_BrLeft_2_BrRight_._BrLeft_f_BrRight_38","2.0"
"_3.13.6.2.1","_3.13.6.2.1.9_BrLeft_2_BrRight_","2.0"
"_3.13.6.2","_3.13.6.2.1","2.0"
"_3.13.6.2.2","_3.13.6.2.2.1","2.0"
"_3.13.6.2.2.2.a","_3.13.2.2.3.2.8","1.0"
"_3.13.6.2.2.2.a","_3.13.3.4","1.0"
"_3.13.6.2.2.2","_3.13.6.2.2.2.a","2.0"
"_3.13.6.2.2.2.b","_3.13.2.3.7","1.0"
"_3.13.6.2.2.2","_3.13.6.2.2.2.b","2.0"
"_3.13.6.2.2.2.c","_3.13.2.2.5.2","1.0"
"_3.13.6.2.2.2","_3.13.6.2.2.2.c","2.0"
"_3.13.6.2.2","_3.13.6.2.2.2","2.0"
"_3.13.6.2.2","_3.13.6.2.2.3","2.0"
"_3.13.6.2.2","_3.13.6.2.2.3_BrLeft_2_BrRight_","2.0"
"_3.13.6.2.2","_3.13.6.2.2.3_BrLeft_3_BrRight_","2.0"
"_3.13.6.2.2","_3.13.6.2.2.3_BrLeft_4_BrRight_","2.0"
"_3.13.6.2.2","_3.13.6.2.2.3_BrLeft_5_BrRight_","2.0"
"_3.13.6.2","_3.13.6.2.2","2.0"
"_3.13.6","_3.13.6.2","2.0"
"_3.13.6.3.1","_3.13.6.3.1.1","2.0"
"_3.13.6.3.1.2.a","_3.13.2.2.3.1","1.0"
"_3.13.6.3.1.2.a","_3.13.3.3","1.0"
"_3.13.6.3.1.2","_3.13.6.3.1.2.a","2.0"
"_3.13.6.3.1.2.b","_3.13.4","1.0"
"_3.13.6.3.1.2","_3.13.6.3.1.2.b","2.0"
"_3.13.6.3.1.2.c","_3.13.5","1.0"
"_3.13.6.3.1.2","_3.13.6.3.1.2.c","2.0"
"_3.13.6.3.1","_3.13.6.3.1.2","2.0"
"_3.13.6.3.1","_3.13.6.3.1.3","2.0"
"_3.13.6.3.1","_3.13.6.3.1.3_BrLeft_2_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_2_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_3_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_4_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_5_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_6_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_7_BrRight_","2.0"
"_3.13.6.3.1","_3.13.6.3.1.4_BrLeft_8_BrRight_","2.0"
"_3.13.6.3","_3.13.6.3.1","2.0"
"_3.13.6.3.2","_3.13.6.3.2.1","2.0"
"_3.13.6.3.2","_3.13.6.3.2.2","2.0"
"_3.13.6.3.2.3.a","_3.13.2.2.3.2.8","1.0"
"_3.13.6.3.2.3.a","_3.13.3.4","1.0"
"_3.13.6.3.2.3","_3.13.6.3.2.3.a","2.0"
"_3.13.6.3.2.3.b","_3.13.2.2.5.2","1.0"
"_3.13.6.3.2.3","_3.13.6.3.2.3.b","2.0"
"_3.13.6.3.2","_3.13.6.3.2.3","2.0"
"_3.13.6.3.2","_3.13.6.3.2.4","2.0"
"_3.13.6.3.2","_3.13.6.3.2.4_BrLeft_2_BrRight_","2.0"
"_3.13.6.3","_3.13.6.3.2","2.0"
"_3.13.6","_3.13.6.3","2.0"
"_3.13.6.4","_3.13.6.4.1","2.0"
"_3.13.6.4.2.a","_3.13.2.2.3.1","1.0"
"_3.13.6.4.2.a","_3.13.3.3","1.0"
"_3.13.6.4.2","_3.13.6.4.2.a","2.0"
"_3.13.6.4.2.b","_3.13.2.2.3.1","1.0"
"_3.13.6.4.2","_3.13.6.4.2.b","2.0"
"_3.13.6.4.2.c","_3.13.4","1.0"
"_3.13.6.4.2","_3.13.6.4.2.c","2.0"
"_3.13.6.4.2.d","_3.13.2.2.4","1.0"
"_3.13.6.4.2","_3.13.6.4.2.d","2.0"
"_3.13.6.4.2.e","_3.13.2.2.9.2","1.0"
"_3.13.6.4.2","_3.13.6.4.2.e","2.0"
"_3.13.6.4.2.f","_3.13.5","1.0"
"_3.13.6.4.2","_3.13.6.4.2.f","2.0"
"_3.13.6.4","_3.13.6.4.2","2.0"
"_3.13.6.4","_3.13.6.4.3","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_2_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_3_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_4_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_5_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_6_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.3_BrLeft_7_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_2_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_3_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_4_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_5_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_6_BrRight_","2.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_7_BrRight_","2.0"
"_3.13.6.4.4_BrLeft_8_BrRight_","_3.13.2.2.3.1.9","1.0"
"_3.13.6.4.4_BrLeft_8_BrRight_","_3.13.2.2.3.1.10","1.0"
"_3.13.6.4","_3.13.6.4.4_BrLeft_8_BrRight_","2.0"
"_3.13.6","_3.13.6.4","2.0"
"_3.13","_3.13.6","2.0"
"_3.13.7","_3.13.7.1","2.0"
"_3.13.7.2","_3.13.2.2.13","1.0"
"_3.13.7.2","_3.13.2.3.2","1.0"
"_3.13.7.2","_3.11.3.1.3","1.0"
"_3.13.7.2","_3.11.4.6","1.0"
"_3.13.7.2","_3.11.5.3","1.0"
"_3.13.7","_3.13.7.2","2.0"
"_3.13.7.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_39","_3.13.7.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_39.C","2.0"
"_3.13.7.2_BrLeft_2_BrRight_","_3.13.7.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_39","2.0"
"_3.13.7","_3.13.7.2_BrLeft_2_BrRight_","2.0"
"_3.13.7","_3.13.7.3","2.0"
"_3.13","_3.13.7","2.0"
"_3.13.8.1","_3.13.8.1.1","2.0"
"_3.13.8.1.2","_3.13.6.2.1","1.0"
"_3.13.8.1.2","_3.13.6.3.1","1.0"
"_3.13.8.1.2","_3.13.6.4","1.0"
"_3.13.8.1","_3.13.8.1.2","2.0"
"_3.13.8.1.3","_3.13.6.2.1.9_BrLeft_2_BrRight_._BrLeft_f_BrRight_38.C","1.0"
"_3.13.8.1","_3.13.8.1.3","2.0"
"_3.13.8","_3.13.8.1","2.0"
"_3.13.8.2.1","_3.13.8.2.1.a","2.0"
"_3.13.8.2.1","_3.13.8.2.1.b","2.0"
"_3.13.8.2.1","_3.13.8.2.1.c","2.0"
"_3.13.8.2.1","_3.13.8.2.1.d","2.0"
"_3.13.8.2.1","_3.13.8.2.1.1","2.0"
"_3.13.8.2","_3.13.8.2.1","2.0"
"_3.13.8.2.2","_A.3.4","1.0"
"_3.13.8.2.2","_4.10","1.0"
"_3.13.8.2","_3.13.8.2.2","2.0"
"_3.13.8.2","_3.13.8.2.3","2.0"
"_3.13.8","_3.13.8.2","2.0"
"_3.13.8.3.1","_3.13.9.2","1.0"
"_3.13.8.3","_3.13.8.3.1","2.0"
"_3.13.8.3.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_40","_3.13.8.3.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_40.C","2.0"
"_3.13.8.3.1_BrLeft_2_BrRight_","_3.13.8.3.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_40","2.0"
"_3.13.8.3","_3.13.8.3.1_BrLeft_2_BrRight_","2.0"
"_3.13.8.3","_3.13.8.3.2","2.0"
"_3.13.8.3","_3.13.8.3.3","2.0"
"_3.13.8.3.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_41","_3.13.8.3.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_41.C","2.0"
"_3.13.8.3.3_BrLeft_2_BrRight_","_3.13.8.3.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_41","2.0"
"_3.13.8.3","_3.13.8.3.3_BrLeft_2_BrRight_","2.0"
"_3.13.8","_3.13.8.3","2.0"
"_3.13.8.4","_3.13.8.4.1","2.0"
"_3.13.8.4.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_42","_3.13.8.4.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_42.C","2.0"
"_3.13.8.4.1_BrLeft_2_BrRight_","_3.13.8.4.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_42","2.0"
"_3.13.8.4","_3.13.8.4.1_BrLeft_2_BrRight_","2.0"
"_3.13.8","_3.13.8.4","2.0"
"_3.13.8.5","_3.13.8.5.1","2.0"
"_3.13.8.5.2","_3.13.8.5.2.a","2.0"
"_3.13.8.5.2.b","_3.13.9.3.5.9","1.0"
"_3.13.8.5.2","_3.13.8.5.2.b","2.0"
"_3.13.8.5","_3.13.8.5.2","2.0"
"_3.13.8","_3.13.8.5","2.0"
"_3.13","_3.13.8","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_1_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_2_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_3_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_4_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_5_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_6_BrRight_","2.0"
"_3.13.9.1.1","_3.13.9.1.1._Star__BrLeft_7_BrRight_","2.0"
"_3.13.9.1","_3.13.9.1.1","2.0"
"_3.13.9.1","_3.13.9.1.2","2.0"
"_3.13.9.1","_3.13.9.1.3","2.0"
"_3.13.9","_3.13.9.1","2.0"
"_3.13.9.2.1","_3.13.7","1.0"
"_3.13.9.2","_3.13.9.2.1","2.0"
"_3.13.9.2.2","_3.13.9.2.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_43.C","1.0"
"_3.13.9.2","_3.13.9.2.2","2.0"
"_3.13.9.2.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_43","_3.13.9.2.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_43.C","2.0"
"_3.13.9.2.2_BrLeft_2_BrRight_","_3.13.9.2.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_43","2.0"
"_3.13.9.2","_3.13.9.2.2_BrLeft_2_BrRight_","2.0"
"_3.13.9.2","_3.13.9.2.3","2.0"
"_3.13.9.2","_3.13.9.2.3_BrLeft_2_BrRight_","2.0"
"_3.13.9.2","_3.13.9.2.3_BrLeft_3_BrRight_","2.0"
"_3.13.9.2","_3.13.9.2.3_BrLeft_4_BrRight_","2.0"
"_3.13.9.2","_3.13.9.2.3_BrLeft_5_BrRight_","2.0"
"_3.13.9.2.3_BrLeft_6_BrRight_._BrLeft_f_BrRight_44","_3.13.9.2.3_BrLeft_6_BrRight_._BrLeft_f_BrRight_44.C","2.0"
"_3.13.9.2.3_BrLeft_6_BrRight_","_3.13.9.2.3_BrLeft_6_BrRight_._BrLeft_f_BrRight_44","2.0"
"_3.13.9.2","_3.13.9.2.3_BrLeft_6_BrRight_","2.0"
"_3.13.9.2.4","_A.3.1","1.0"
"_3.13.9.2","_3.13.9.2.4","2.0"
"_3.13.9.2.5","_A.3.1","1.0"
"_3.13.9.2","_3.13.9.2.5","2.0"
"_3.13.9.2.6","_A.3.1","1.0"
"_3.13.9.2","_3.13.9.2.6","2.0"
"_3.13.9.2","_3.13.9.2.7","2.0"
"_3.13.9.2","_3.13.9.2.8","2.0"
"_3.13.9","_3.13.9.2","2.0"
"_3.13.9.3.1","_3.13.9.3.1.1","2.0"
"_3.13.9.3.1.2","_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45.C","1.0"
"_3.13.9.3.1","_3.13.9.3.1.2","2.0"
"_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45","_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45.C","2.0"
"_3.13.9.3.1.2_BrLeft_2_BrRight_","_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45","2.0"
"_3.13.9.3.1","_3.13.9.3.1.2_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.1.3","_3.13.9.3.1.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_46.C","1.0"
"_3.13.9.3.1","_3.13.9.3.1.3","2.0"
"_3.13.9.3.1.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_46","_3.13.9.3.1.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_46.C","2.0"
"_3.13.9.3.1.3_BrLeft_2_BrRight_","_3.13.9.3.1.3_BrLeft_2_BrRight_._BrLeft_f_BrRight_46","2.0"
"_3.13.9.3.1","_3.13.9.3.1.3_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.1","_3.13.9.3.1.4","2.0"
"_3.13.9.3","_3.13.9.3.1","2.0"
"_3.13.9.3.2.1","_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45.C","1.0"
"_3.13.9.3.2","_3.13.9.3.2.1","2.0"
"_3.13.9.3.2.2","_3.13.9.3.2.2.a","2.0"
"_3.13.9.3.2.2","_3.13.9.3.2.2.b","2.0"
"_3.13.9.3.2","_3.13.9.3.2.2","2.0"
"_3.13.9.3.2.3","_3.13.9.3.2.3.a","2.0"
"_3.13.9.3.2.3","_3.13.9.3.2.3.a_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.2.3","_3.13.9.3.2.3.b","2.0"
"_3.13.9.3.2","_3.13.9.3.2.3","2.0"
"_3.13.9.3.2","_3.13.9.3.2.4","2.0"
"_3.13.9.3.2.5","_3.13.9.3.3","1.0"
"_3.13.9.3.2.5","_3.13.9.3.4","1.0"
"_3.13.9.3.2","_3.13.9.3.2.5","2.0"
"_3.13.9.3.2","_3.13.9.3.2.6","2.0"
"_3.13.9.3.2","_3.13.9.3.2.7","2.0"
"_3.13.9.3.2","_3.13.9.3.2.8","2.0"
"_3.13.9.3.2","_3.13.9.3.2.9","2.0"
"_3.13.9.3.2.10","_3.13.9.3.1.2_BrLeft_2_BrRight_._BrLeft_f_BrRight_45.C","1.0"
"_3.13.9.3.2","_3.13.9.3.2.10","2.0"
"_3.13.9.3.2","_3.13.9.3.2.10_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.2","_3.13.9.3.2.10_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.2","_3.13.9.3.2.10_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.2","_3.13.9.3.2.10_BrLeft_5_BrRight_","2.0"
"_3.13.9.3.2","_3.13.9.3.2.11","2.0"
"_3.13.9.3.2","_3.13.9.3.2.12","2.0"
"_3.13.9.3.2","_3.13.9.3.2.12_BrLeft_2_BrRight_","2.0"
"_3.13.9.3","_3.13.9.3.2","2.0"
"_3.13.9.3.3","_3.13.9.3.3.1","2.0"
"_3.13.9.3.3","_3.13.9.3.3.1_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.2","2.0"
"_3.13.9.3.3","_3.13.9.3.3.2_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.3","2.0"
"_3.13.9.3.3.4","_A.3.10","1.0"
"_3.13.9.3.3.4","_3.13.9.3.3.4.1","2.0"
"_3.13.9.3.3","_3.13.9.3.3.4","2.0"
"_3.13.9.3.3","_3.13.9.3.3.5","2.0"
"_3.13.9.3.3","_3.13.9.3.3.6","2.0"
"_3.13.9.3.3.7","_3.13.9.3.3.7_BrLeft_4_BrRight_._BrLeft_f_BrRight_47.C","1.0"
"_3.13.9.3.3","_3.13.9.3.3.7","2.0"
"_3.13.9.3.3","_3.13.9.3.3.7_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.7_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.3.7_BrLeft_4_BrRight_._BrLeft_f_BrRight_47","_3.13.9.3.3.7_BrLeft_4_BrRight_._BrLeft_f_BrRight_47.C","2.0"
"_3.13.9.3.3.7_BrLeft_4_BrRight_","_3.13.9.3.3.7_BrLeft_4_BrRight_._BrLeft_f_BrRight_47","2.0"
"_3.13.9.3.3","_3.13.9.3.3.7_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.3.8","_3.13.9.3.3.8_BrLeft_5_BrRight_._BrLeft_f_BrRight_48.C","1.0"
"_3.13.9.3.3","_3.13.9.3.3.8","2.0"
"_3.13.9.3.3","_3.13.9.3.3.8_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.8_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.3.8_BrLeft_4_BrRight_","_3.13.9.3.2.10","1.0"
"_3.13.9.3.3","_3.13.9.3.3.8_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.3.8_BrLeft_5_BrRight_._BrLeft_f_BrRight_48","_3.13.9.3.3.8_BrLeft_5_BrRight_._BrLeft_f_BrRight_48.C","2.0"
"_3.13.9.3.3.8_BrLeft_5_BrRight_","_3.13.9.3.3.8_BrLeft_5_BrRight_._BrLeft_f_BrRight_48","2.0"
"_3.13.9.3.3.8_BrLeft_5_BrRight_.1","_3.13.9.3.3.8_BrLeft_5_BrRight_._BrLeft_f_BrRight_48.C","1.0"
"_3.13.9.3.3.8_BrLeft_5_BrRight_","_3.13.9.3.3.8_BrLeft_5_BrRight_.1","2.0"
"_3.13.9.3.3","_3.13.9.3.3.8_BrLeft_5_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.9","2.0"
"_3.13.9.3.3","_3.13.9.3.3.9_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.9_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.9_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.3","_3.13.9.3.3.9_BrLeft_5_BrRight_","2.0"
"_3.13.9.3","_3.13.9.3.3","2.0"
"_3.13.9.3.4","_3.13.9.3.4.1","2.0"
"_3.13.9.3.4","_3.13.9.3.4.1_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.4.2","_A.3.1","1.0"
"_3.13.9.3.4","_3.13.9.3.4.2","2.0"
"_3.13.9.3","_3.13.9.3.4","2.0"
"_3.13.9.3.5","_3.13.9.3.5.1","2.0"
"_3.13.9.3.5","_3.13.9.3.5.1_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5.2","_A.3.1","1.0"
"_3.13.9.3.5","_3.13.9.3.5.2","2.0"
"_3.13.9.3.5","_3.13.9.3.5.3","2.0"
"_3.13.9.3.5","_3.13.9.3.5.4","2.0"
"_3.13.9.3.5","_3.13.9.3.5.4_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.5","2.0"
"_3.13.9.3.5","_3.13.9.3.5.5_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.5_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.6","2.0"
"_3.13.9.3.5","_3.13.9.3.5.6_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.6_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5.7","_3.13.9.3.5.7_BrLeft_5_BrRight_._BrLeft_f_BrRight_49.C","1.0"
"_3.13.9.3.5","_3.13.9.3.5.7","2.0"
"_3.13.9.3.5","_3.13.9.3.5.7_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.7_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5.7_BrLeft_4_BrRight_","_3.13.9.3.2.10","1.0"
"_3.13.9.3.5","_3.13.9.3.5.7_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.5.7_BrLeft_5_BrRight_._BrLeft_f_BrRight_49","_3.13.9.3.5.7_BrLeft_5_BrRight_._BrLeft_f_BrRight_49.C","2.0"
"_3.13.9.3.5.7_BrLeft_5_BrRight_","_3.13.9.3.5.7_BrLeft_5_BrRight_._BrLeft_f_BrRight_49","2.0"
"_3.13.9.3.5.7_BrLeft_5_BrRight_.1","_3.13.9.3.5.7_BrLeft_5_BrRight_._BrLeft_f_BrRight_49.C","1.0"
"_3.13.9.3.5.7_BrLeft_5_BrRight_","_3.13.9.3.5.7_BrLeft_5_BrRight_.1","2.0"
"_3.13.9.3.5","_3.13.9.3.5.7_BrLeft_5_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.8","2.0"
"_3.13.9.3.5","_3.13.9.3.5.8_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.8_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.8_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.5.8_BrLeft_5_BrRight_","_3.13.9.3.2.10","1.0"
"_3.13.9.3.5","_3.13.9.3.5.8_BrLeft_5_BrRight_","2.0"
"_3.13.9.3.5.9","_3.13.9.3.5.9.a","2.0"
"_3.13.9.3.5.9","_3.13.9.3.5.9.b","2.0"
"_3.13.9.3.5","_3.13.9.3.5.9","2.0"
"_3.13.9.3.5","_3.13.9.3.5.10","2.0"
"_3.13.9.3.5","_3.13.9.3.5.10_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5.10_BrLeft_3_BrRight_","_3.13.9.3.5.10_BrLeft_3_BrRight_.1","2.0"
"_3.13.9.3.5","_3.13.9.3.5.10_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5.11","_5.16.3","1.0"
"_3.13.9.3.5.11","_3.13.9.3.5.11.a","2.0"
"_3.13.9.3.5.11","_3.13.9.3.5.11.b","2.0"
"_3.13.9.3.5","_3.13.9.3.5.11","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_3_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_4_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_5_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_6_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_7_BrRight_","2.0"
"_3.13.9.3.5","_3.13.9.3.5.12_BrLeft_8_BrRight_","2.0"
"_3.13.9.3","_3.13.9.3.5","2.0"
"_3.13.9.3.6","_3.13.9.3.6.1","2.0"
"_3.13.9.3.6","_3.13.9.3.6.1_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.6","_3.13.9.3.6.2","2.0"
"_3.13.9.3.6","_3.13.9.3.6.2_BrLeft_2_BrRight_","2.0"
"_3.13.9.3.6","_3.13.9.3.6.3","2.0"
"_3.13.9.3.6","_3.13.9.3.6.4","2.0"
"_3.13.9.3","_3.13.9.3.6","2.0"
"_3.13.9","_3.13.9.3","2.0"
"_3.13.9.4","_3.13.9.4.1","2.0"
"_3.13.9.4","_3.13.9.4.2","2.0"
"_3.13.9.4.3","_3.13.9.4.3.a","2.0"
"_3.13.9.4.3","_3.13.9.4.3.b","2.0"
"_3.13.9.4.3","_3.13.9.4.3.c","2.0"
"_3.13.9.4","_3.13.9.4.3","2.0"
"_3.13.9.4","_3.13.9.4.4","2.0"
"_3.13.9.4","_3.13.9.4.5","2.0"
"_3.13.9.4.6","_3.13.9.4.6.a","2.0"
"_3.13.9.4.6","_3.13.9.4.6.b","2.0"
"_3.13.9.4","_3.13.9.4.6","2.0"
"_3.13.9.4","_3.13.9.4.7","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_2_BrRight_","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_3_BrRight_","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_4_BrRight_","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_5_BrRight_","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_6_BrRight_","2.0"
"_3.13.9.4.7_BrLeft_7_BrRight_._BrLeft_f_BrRight_50","_3.13.9.4.7_BrLeft_7_BrRight_._BrLeft_f_BrRight_50.C","2.0"
"_3.13.9.4.7_BrLeft_7_BrRight_","_3.13.9.4.7_BrLeft_7_BrRight_._BrLeft_f_BrRight_50","2.0"
"_3.13.9.4","_3.13.9.4.7_BrLeft_7_BrRight_","2.0"
"_3.13.9.4.8","_3.13.9.4.8_BrLeft_2_BrRight_._BrLeft_f_BrRight_51.C","1.0"
"_3.13.9.4","_3.13.9.4.8","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_._BrLeft_f_BrRight_51","_3.13.9.4.8_BrLeft_2_BrRight_._BrLeft_f_BrRight_51.C","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_._BrLeft_f_BrRight_51","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.1","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_2_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_3_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_4_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_5_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_6_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_7_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_8_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_9_BrRight_","2.0"
"_3.13.9.4.8_BrLeft_2_BrRight_","_3.13.9.4.8_BrLeft_2_BrRight_.2_BrLeft_10_BrRight_","2.0"
