"Source","Target","Weight"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.SR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.OS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.SL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.NL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.UN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.TR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.PT","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.SF","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.IS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.SN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_.RV","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_78_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.Function","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SRSRef","_3.11.5.12","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SRSRef","_3.11.5.13","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SRSRef","_3.11.5.14","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SRSRef","_3.11.5.15","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SRSRef","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.NP","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SB","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.PS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SH","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.FS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.LS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.OS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.NL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.UN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.TR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.PT","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SF","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.IS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.SN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_.RV","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_79_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.Function","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.NP","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SB","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.PS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SH","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.FS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.LS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.OS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.NL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.UN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.TR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.PT","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SF","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.IS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.SN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_.RV","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_80_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.Function","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SRSRef","_5.12.4","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SRSRef","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.NP","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SB","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.PS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SH","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.FS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.LS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.OS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.NL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.UN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.TR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.PT","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SF","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.IS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.RV","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.Function","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_1_BrRight_","_4.4.20.1.8","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_1_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_2_BrRight_","_4.4.20.1.9","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_2_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.NP","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SB","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.PS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SH","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.FS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.LS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.OS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.NL","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.UN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.TR","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.PT","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SF","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.IS","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SN","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.RV","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.Function","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SRSRef","_3.15.9","1.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SRSRef","2.0"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_","_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.NP","2.0"
