"ID","Label","Level","Implement"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Name","8.5.2[2].[t]*.[r][9].Name Acknowledgement of Eme...","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Type","8.5.2[2].[t]*.[r][9].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Inv","8.5.2[2].[t]*.[r][9].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Medium","8.5.2[2].[t]*.[r][9].Medium RBC","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","8.5.2[2].[t]*.[r][10]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.ID","8.5.2[2].[t]*.[r][10].ID 149","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Name","8.5.2[2].[t]*.[r][10].Name Track Ahead Free Granted","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Type","8.5.2[2].[t]*.[r][10].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Inv","8.5.2[2].[t]*.[r][10].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Medium","8.5.2[2].[t]*.[r][10].Medium RBC","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","8.5.2[2].[t]*.[r][11]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.ID","8.5.2[2].[t]*.[r][11].ID 150","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Name","8.5.2[2].[t]*.[r][11].Name End of Mission","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Type","8.5.2[2].[t]*.[r][11].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Inv","8.5.2[2].[t]*.[r][11].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Medium","8.5.2[2].[t]*.[r][11].Medium RBC","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","8.5.2[2].[t]*.[r][12]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.ID","8.5.2[2].[t]*.[r][12].ID 153","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Name","8.5.2[2].[t]*.[r][12].Name Radio infill request","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Type","8.5.2[2].[t]*.[r][12].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Inv","8.5.2[2].[t]*.[r][12].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Medium","8.5.2[2].[t]*.[r][12].Medium RIU","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","8.5.2[2].[t]*.[r][13]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.ID","8.5.2[2].[t]*.[r][13].ID 154","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Name","8.5.2[2].[t]*.[r][13].Name No compatible version ...","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Type","8.5.2[2].[t]*.[r][13].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Inv","8.5.2[2].[t]*.[r][13].Inv Yes","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Medium","8.5.2[2].[t]*.[r][13].Medium RBC, RIU","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","8.5.2[2].[t]*.[r][14]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.ID","8.5.2[2].[t]*.[r][14].ID 155","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Name","8.5.2[2].[t]*.[r][14].Name Initiation of a commun...","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Type","8.5.2[2].[t]*.[r][14].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Inv","8.5.2[2].[t]*.[r][14].Inv Yes","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Medium","8.5.2[2].[t]*.[r][14].Medium RBC, RIU","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","8.5.2[2].[t]*.[r][15]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.ID","8.5.2[2].[t]*.[r][15].ID 156","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Name","8.5.2[2].[t]*.[r][15].Name Termination of a commu...","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Type","8.5.2[2].[t]*.[r][15].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Inv","8.5.2[2].[t]*.[r][15].Inv Yes","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_.Medium","8.5.2[2].[t]*.[r][15].Medium RBC, RIU","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_","8.5.2[2].[t]*.[r][16]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.ID","8.5.2[2].[t]*.[r][16].ID 157","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Name","8.5.2[2].[t]*.[r][16].Name SoM Position Report","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Type","8.5.2[2].[t]*.[r][16].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Inv","8.5.2[2].[t]*.[r][16].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_16_BrRight_.Medium","8.5.2[2].[t]*.[r][16].Medium RBC","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_","8.5.2[2].[t]*.[r][17]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.ID","8.5.2[2].[t]*.[r][17].ID 158","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Name","8.5.2[2].[t]*.[r][17].Name Text message acknowled...","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Type","8.5.2[2].[t]*.[r][17].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Inv","8.5.2[2].[t]*.[r][17].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_17_BrRight_.Medium","8.5.2[2].[t]*.[r][17].Medium RBC","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_","8.5.2[2].[t]*.[r][18]","5","FALSE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.ID","8.5.2[2].[t]*.[r][18].ID 159","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Name","8.5.2[2].[t]*.[r][18].Name Session Established","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Type","8.5.2[2].[t]*.[r][18].Type N","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Inv","8.5.2[2].[t]*.[r][18].Inv No","6","TRUE"
"_8.5.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_18_BrRight_.Medium","8.5.2[2].[t]*.[r][18].Medium RBC, RIU","6","TRUE"
"_8.5.3","8.5.3 Track to Train radio m...","3","FALSE"
"_8.5.3_BrLeft_2_BrRight_","8.5.3[2]","3","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","8.5.3[2].[t]*","4","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","8.5.3[2].[t]*.[r][2]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.ID","8.5.3[2].[t]*.[r][2].ID 2","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Name","8.5.3[2].[t]*.[r][2].Name SR Authorisation","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Type","8.5.3[2].[t]*.[r][2].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Inv","8.5.3[2].[t]*.[r][2].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_.Medium","8.5.3[2].[t]*.[r][2].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_","8.5.3[2].[t]*.[r][3]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.ID","8.5.3[2].[t]*.[r][3].ID 3","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Name","8.5.3[2].[t]*.[r][3].Name Movement Authority","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Type","8.5.3[2].[t]*.[r][3].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Inv","8.5.3[2].[t]*.[r][3].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_.Medium","8.5.3[2].[t]*.[r][3].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","8.5.3[2].[t]*.[r][4]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.ID","8.5.3[2].[t]*.[r][4].ID 6","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Name","8.5.3[2].[t]*.[r][4].Name Recognition of exit fr...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Type","8.5.3[2].[t]*.[r][4].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Inv","8.5.3[2].[t]*.[r][4].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_.Medium","8.5.3[2].[t]*.[r][4].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_","8.5.3[2].[t]*.[r][5]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.ID","8.5.3[2].[t]*.[r][5].ID 8","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Name","8.5.3[2].[t]*.[r][5].Name Acknowledgement of Tra...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Type","8.5.3[2].[t]*.[r][5].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Inv","8.5.3[2].[t]*.[r][5].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_5_BrRight_.Medium","8.5.3[2].[t]*.[r][5].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_","8.5.3[2].[t]*.[r][6]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.ID","8.5.3[2].[t]*.[r][6].ID 9","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Name","8.5.3[2].[t]*.[r][6].Name Request to Shorten MA","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Type","8.5.3[2].[t]*.[r][6].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Inv","8.5.3[2].[t]*.[r][6].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_6_BrRight_.Medium","8.5.3[2].[t]*.[r][6].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_","8.5.3[2].[t]*.[r][7]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.ID","8.5.3[2].[t]*.[r][7].ID 15","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Name","8.5.3[2].[t]*.[r][7].Name Conditional Emergency ...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Type","8.5.3[2].[t]*.[r][7].Type E or N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Inv","8.5.3[2].[t]*.[r][7].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_7_BrRight_.Medium","8.5.3[2].[t]*.[r][7].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_","8.5.3[2].[t]*.[r][8]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.ID","8.5.3[2].[t]*.[r][8].ID 16","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Name","8.5.3[2].[t]*.[r][8].Name Unconditional Emergenc...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Type","8.5.3[2].[t]*.[r][8].Type E or N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Inv","8.5.3[2].[t]*.[r][8].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_8_BrRight_.Medium","8.5.3[2].[t]*.[r][8].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_","8.5.3[2].[t]*.[r][9]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.ID","8.5.3[2].[t]*.[r][9].ID 18","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Name","8.5.3[2].[t]*.[r][9].Name Revocation of Emergenc...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Type","8.5.3[2].[t]*.[r][9].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Inv","8.5.3[2].[t]*.[r][9].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_9_BrRight_.Medium","8.5.3[2].[t]*.[r][9].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_","8.5.3[2].[t]*.[r][10]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.ID","8.5.3[2].[t]*.[r][10].ID 24","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Name","8.5.3[2].[t]*.[r][10].Name General message","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Type","8.5.3[2].[t]*.[r][10].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Inv","8.5.3[2].[t]*.[r][10].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_10_BrRight_.Medium","8.5.3[2].[t]*.[r][10].Medium RBC, RIU","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_","8.5.3[2].[t]*.[r][11]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.ID","8.5.3[2].[t]*.[r][11].ID 27","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Name","8.5.3[2].[t]*.[r][11].Name SH Refused","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Type","8.5.3[2].[t]*.[r][11].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Inv","8.5.3[2].[t]*.[r][11].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_11_BrRight_.Medium","8.5.3[2].[t]*.[r][11].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_","8.5.3[2].[t]*.[r][12]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.ID","8.5.3[2].[t]*.[r][12].ID 28","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Name","8.5.3[2].[t]*.[r][12].Name SH Authorised","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Type","8.5.3[2].[t]*.[r][12].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Inv","8.5.3[2].[t]*.[r][12].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_12_BrRight_.Medium","8.5.3[2].[t]*.[r][12].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_","8.5.3[2].[t]*.[r][13]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.ID","8.5.3[2].[t]*.[r][13].ID 33","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Name","8.5.3[2].[t]*.[r][13].Name MA with Shifted Locati...","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Type","8.5.3[2].[t]*.[r][13].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Inv","8.5.3[2].[t]*.[r][13].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_13_BrRight_.Medium","8.5.3[2].[t]*.[r][13].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_","8.5.3[2].[t]*.[r][14]","5","FALSE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.ID","8.5.3[2].[t]*.[r][14].ID 34","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Name","8.5.3[2].[t]*.[r][14].Name Track Ahead Free Request","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Type","8.5.3[2].[t]*.[r][14].Type N","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Inv","8.5.3[2].[t]*.[r][14].Inv No","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_14_BrRight_.Medium","8.5.3[2].[t]*.[r][14].Medium RBC","6","TRUE"
"_8.5.3_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_15_BrRight_","8.5.3[2].[t]*.[r][15]","5","FALSE"
